Vardas              Pavarde             Galutinis      
Vardas1388          Pavarde1388         5.95
Vardas1389          Pavarde1389         7.63
Vardas1392          Pavarde1392         6.51
Vardas1393          Pavarde1393         5.07
Vardas1394          Pavarde1394         6.13
Vardas1397          Pavarde1397         6.44
Vardas1400          Pavarde1400         5.91
Vardas1401          Pavarde1401         5.15
Vardas1402          Pavarde1402         5.52
Vardas1404          Pavarde1404         6.36
Vardas1406          Pavarde1406         5.68
Vardas1407          Pavarde1407         6.03
Vardas1408          Pavarde1408         6.60
Vardas1409          Pavarde1409         5.05
Vardas1410          Pavarde1410         6.69
Vardas1411          Pavarde1411         6.55
Vardas1412          Pavarde1412         5.17
Vardas1414          Pavarde1414         5.51
Vardas1415          Pavarde1415         5.71
Vardas1416          Pavarde1416         7.32
Vardas1419          Pavarde1419         7.16
Vardas1420          Pavarde1420         8.09
Vardas1422          Pavarde1422         5.40
Vardas1423          Pavarde1423         6.19
Vardas1424          Pavarde1424         6.31
Vardas1426          Pavarde1426         8.40
Vardas1429          Pavarde1429         8.67
Vardas1430          Pavarde1430         7.31
Vardas1431          Pavarde1431         6.51
Vardas1434          Pavarde1434         8.03
Vardas1435          Pavarde1435         5.59
Vardas1436          Pavarde1436         5.45
Vardas1437          Pavarde1437         7.61
Vardas1439          Pavarde1439         8.45
Vardas1440          Pavarde1440         7.56
Vardas1441          Pavarde1441         8.00
Vardas1442          Pavarde1442         7.63
Vardas1443          Pavarde1443         7.87
Vardas1444          Pavarde1444         5.72
Vardas1448          Pavarde1448         6.73
Vardas1449          Pavarde1449         5.05
Vardas1450          Pavarde1450         8.05
Vardas1451          Pavarde1451         6.01
Vardas1452          Pavarde1452         7.63
Vardas1454          Pavarde1454         5.36
Vardas1455          Pavarde1455         5.12
Vardas1458          Pavarde1458         5.24
Vardas1459          Pavarde1459         5.92
Vardas1460          Pavarde1460         7.92
Vardas1461          Pavarde1461         8.05
Vardas1463          Pavarde1463         5.00
Vardas1464          Pavarde1464         6.64
Vardas1465          Pavarde1465         6.77
Vardas1466          Pavarde1466         7.81
Vardas1469          Pavarde1469         6.99
Vardas1473          Pavarde1473         5.17
Vardas1477          Pavarde1477         5.56
Vardas1478          Pavarde1478         7.76
Vardas1480          Pavarde1480         8.64
Vardas1482          Pavarde1482         5.44
Vardas1483          Pavarde1483         5.49
Vardas1486          Pavarde1486         6.88
Vardas1488          Pavarde1488         8.29
Vardas1490          Pavarde1490         6.15
Vardas1491          Pavarde1491         5.60
Vardas1492          Pavarde1492         7.83
Vardas1493          Pavarde1493         5.35
Vardas1494          Pavarde1494         5.96
Vardas1496          Pavarde1496         7.48
Vardas1497          Pavarde1497         5.31
Vardas1498          Pavarde1498         6.39
Vardas1500          Pavarde1500         5.11
Vardas1505          Pavarde1505         8.51
Vardas1514          Pavarde1514         6.39
Vardas1516          Pavarde1516         5.51
Vardas1518          Pavarde1518         7.04
Vardas1520          Pavarde1520         5.11
Vardas1521          Pavarde1521         7.84
Vardas1524          Pavarde1524         8.12
Vardas1526          Pavarde1526         6.60
Vardas1531          Pavarde1531         5.44
Vardas1532          Pavarde1532         6.43
Vardas1533          Pavarde1533         5.21
Vardas1534          Pavarde1534         6.65
Vardas1538          Pavarde1538         8.11
Vardas1540          Pavarde1540         5.11
Vardas1542          Pavarde1542         6.97
Vardas1544          Pavarde1544         5.99
Vardas1548          Pavarde1548         5.67
Vardas1549          Pavarde1549         5.00
Vardas1550          Pavarde1550         5.73
Vardas1551          Pavarde1551         5.03
Vardas1552          Pavarde1552         7.09
Vardas1553          Pavarde1553         6.83
Vardas1554          Pavarde1554         6.84
Vardas1556          Pavarde1556         7.31
Vardas1557          Pavarde1557         6.09
Vardas1560          Pavarde1560         7.91
Vardas1562          Pavarde1562         7.59
Vardas1566          Pavarde1566         5.99
Vardas1567          Pavarde1567         8.05
Vardas1569          Pavarde1569         8.00
Vardas1571          Pavarde1571         5.65
Vardas1573          Pavarde1573         5.13
Vardas1576          Pavarde1576         7.19
Vardas1580          Pavarde1580         7.28
Vardas1583          Pavarde1583         5.88
Vardas1587          Pavarde1587         5.67
Vardas1588          Pavarde1588         5.35
Vardas1592          Pavarde1592         7.75
Vardas1596          Pavarde1596         5.99
Vardas1597          Pavarde1597         5.89
Vardas1601          Pavarde1601         5.79
Vardas1602          Pavarde1602         7.20
Vardas1603          Pavarde1603         5.57
Vardas1604          Pavarde1604         7.95
Vardas1610          Pavarde1610         8.16
Vardas1612          Pavarde1612         6.49
Vardas1614          Pavarde1614         7.43
Vardas1616          Pavarde1616         5.81
Vardas1617          Pavarde1617         8.37
Vardas1618          Pavarde1618         6.03
Vardas1619          Pavarde1619         6.93
Vardas1621          Pavarde1621         5.84
Vardas1622          Pavarde1622         8.00
Vardas1624          Pavarde1624         5.60
Vardas1625          Pavarde1625         5.53
Vardas1628          Pavarde1628         5.49
Vardas1629          Pavarde1629         5.29
Vardas1630          Pavarde1630         7.07
Vardas1633          Pavarde1633         7.97
Vardas1636          Pavarde1636         5.41
Vardas1637          Pavarde1637         6.53
Vardas1638          Pavarde1638         6.44
Vardas1639          Pavarde1639         6.55
Vardas1640          Pavarde1640         7.95
Vardas1641          Pavarde1641         7.31
Vardas1643          Pavarde1643         6.25
Vardas1645          Pavarde1645         7.25
Vardas1647          Pavarde1647         8.45
Vardas1648          Pavarde1648         6.03
Vardas1650          Pavarde1650         6.41
Vardas1651          Pavarde1651         6.03
Vardas1652          Pavarde1652         7.41
Vardas1653          Pavarde1653         7.44
Vardas1654          Pavarde1654         5.45
Vardas1656          Pavarde1656         7.85
Vardas1657          Pavarde1657         5.71
Vardas1658          Pavarde1658         7.52
Vardas1659          Pavarde1659         7.83
Vardas1660          Pavarde1660         6.88
Vardas1663          Pavarde1663         5.87
Vardas1664          Pavarde1664         6.03
Vardas1665          Pavarde1665         5.95
Vardas1667          Pavarde1667         5.83
Vardas1668          Pavarde1668         6.32
Vardas1674          Pavarde1674         6.99
Vardas1675          Pavarde1675         7.59
Vardas1676          Pavarde1676         6.33
Vardas1678          Pavarde1678         8.24
Vardas1680          Pavarde1680         8.64
Vardas1681          Pavarde1681         5.68
Vardas1685          Pavarde1685         8.29
Vardas1687          Pavarde1687         5.21
Vardas1689          Pavarde1689         5.03
Vardas1693          Pavarde1693         7.43
Vardas1694          Pavarde1694         6.39
Vardas1695          Pavarde1695         8.35
Vardas1697          Pavarde1697         8.03
Vardas1700          Pavarde1700         6.88
Vardas1702          Pavarde1702         5.05
Vardas1704          Pavarde1704         5.35
Vardas1705          Pavarde1705         7.88
Vardas1706          Pavarde1706         5.13
Vardas1707          Pavarde1707         8.09
Vardas1708          Pavarde1708         6.60
Vardas1709          Pavarde1709         8.11
Vardas1710          Pavarde1710         6.63
Vardas1711          Pavarde1711         7.53
Vardas1712          Pavarde1712         5.31
Vardas1714          Pavarde1714         6.96
Vardas1716          Pavarde1716         7.49
Vardas1717          Pavarde1717         5.60
Vardas1720          Pavarde1720         7.64
Vardas1721          Pavarde1721         7.32
Vardas1725          Pavarde1725         8.13
Vardas1726          Pavarde1726         7.68
Vardas1728          Pavarde1728         6.59
Vardas1729          Pavarde1729         6.43
Vardas1731          Pavarde1731         5.03
Vardas1732          Pavarde1732         7.95
Vardas1735          Pavarde1735         6.72
Vardas1737          Pavarde1737         5.68
Vardas1738          Pavarde1738         7.67
Vardas1740          Pavarde1740         6.95
Vardas1742          Pavarde1742         5.31
Vardas1745          Pavarde1745         7.12
Vardas1748          Pavarde1748         8.08
Vardas1749          Pavarde1749         6.96
Vardas1750          Pavarde1750         5.32
Vardas1751          Pavarde1751         6.99
Vardas1752          Pavarde1752         6.16
