Vardas              Pavarde             Galutinis      
Vardas1819          Pavarde1819         4.55
Vardas1820          Pavarde1820         4.15
Vardas1821          Pavarde1821         2.73
Vardas1828          Pavarde1828         3.76
Vardas1830          Pavarde1830         4.81
Vardas1831          Pavarde1831         4.96
Vardas1833          Pavarde1833         3.31
Vardas1834          Pavarde1834         3.69
Vardas1835          Pavarde1835         3.39
Vardas1837          Pavarde1837         4.97
Vardas1838          Pavarde1838         3.65
Vardas1839          Pavarde1839         3.09
Vardas1840          Pavarde1840         3.89
Vardas1843          Pavarde1843         3.55
Vardas1846          Pavarde1846         3.49
Vardas1847          Pavarde1847         3.64
Vardas1850          Pavarde1850         3.41
Vardas1853          Pavarde1853         4.12
Vardas1856          Pavarde1856         4.72
Vardas1857          Pavarde1857         3.65
Vardas1858          Pavarde1858         4.57
Vardas1860          Pavarde1860         3.63
Vardas1863          Pavarde1863         3.92
Vardas1865          Pavarde1865         3.63
Vardas1869          Pavarde1869         4.21
Vardas1870          Pavarde1870         4.01
Vardas1871          Pavarde1871         4.17
Vardas1873          Pavarde1873         3.24
Vardas1874          Pavarde1874         3.31
Vardas1876          Pavarde1876         4.40
Vardas1881          Pavarde1881         4.51
Vardas1885          Pavarde1885         3.97
Vardas1889          Pavarde1889         3.55
Vardas1891          Pavarde1891         4.37
Vardas1897          Pavarde1897         4.40
Vardas1899          Pavarde1899         4.09
Vardas1906          Pavarde1906         4.44
Vardas1910          Pavarde1910         4.28
Vardas1912          Pavarde1912         4.99
Vardas1915          Pavarde1915         2.65
Vardas1922          Pavarde1922         3.93
Vardas1924          Pavarde1924         4.37
Vardas1925          Pavarde1925         4.69
Vardas1929          Pavarde1929         4.09
Vardas1931          Pavarde1931         3.69
Vardas1932          Pavarde1932         4.81
Vardas1933          Pavarde1933         3.27
Vardas1936          Pavarde1936         2.20
Vardas1937          Pavarde1937         2.25
Vardas1940          Pavarde1940         4.59
Vardas1941          Pavarde1941         2.91
Vardas1943          Pavarde1943         2.84
Vardas1944          Pavarde1944         2.65
Vardas1948          Pavarde1948         2.39
Vardas1949          Pavarde1949         3.44
Vardas1950          Pavarde1950         3.87
Vardas1953          Pavarde1953         4.09
Vardas1954          Pavarde1954         3.11
Vardas1955          Pavarde1955         4.69
Vardas1956          Pavarde1956         3.36
Vardas1957          Pavarde1957         3.92
Vardas1960          Pavarde1960         3.04
Vardas1965          Pavarde1965         3.77
Vardas1966          Pavarde1966         2.81
Vardas1969          Pavarde1969         4.29
Vardas1971          Pavarde1971         3.67
Vardas1979          Pavarde1979         3.63
Vardas1981          Pavarde1981         2.65
Vardas1983          Pavarde1983         3.75
Vardas1986          Pavarde1986         4.95
Vardas1990          Pavarde1990         3.65
Vardas1991          Pavarde1991         4.15
Vardas1992          Pavarde1992         4.84
Vardas1994          Pavarde1994         3.68
Vardas1995          Pavarde1995         4.55
Vardas1999          Pavarde1999         3.99
Vardas2000          Pavarde2000         4.07
Vardas2004          Pavarde2004         4.59
Vardas2005          Pavarde2005         3.00
Vardas2006          Pavarde2006         3.03
Vardas2008          Pavarde2008         3.73
Vardas2010          Pavarde2010         4.08
Vardas2011          Pavarde2011         2.71
Vardas2012          Pavarde2012         3.93
Vardas2014          Pavarde2014         2.73
Vardas2023          Pavarde2023         3.48
Vardas2024          Pavarde2024         3.72
Vardas2025          Pavarde2025         2.55
Vardas2026          Pavarde2026         2.63
Vardas2028          Pavarde2028         4.04
Vardas2035          Pavarde2035         4.56
Vardas2039          Pavarde2039         2.41
Vardas2043          Pavarde2043         4.83
Vardas2044          Pavarde2044         4.59
Vardas2045          Pavarde2045         2.60
Vardas2047          Pavarde2047         3.04
Vardas2050          Pavarde2050         3.04
Vardas2056          Pavarde2056         3.65
Vardas2059          Pavarde2059         3.51
Vardas2062          Pavarde2062         3.33
Vardas2063          Pavarde2063         2.89
Vardas2065          Pavarde2065         4.55
Vardas2067          Pavarde2067         2.95
Vardas2069          Pavarde2069         2.87
Vardas2071          Pavarde2071         2.41
Vardas2072          Pavarde2072         3.29
Vardas2073          Pavarde2073         3.27
Vardas2074          Pavarde2074         3.45
Vardas2078          Pavarde2078         3.31
Vardas2083          Pavarde2083         3.35
Vardas2088          Pavarde2088         3.52
Vardas2089          Pavarde2089         3.23
Vardas2090          Pavarde2090         2.44
Vardas2091          Pavarde2091         4.04
Vardas2093          Pavarde2093         4.04
Vardas2094          Pavarde2094         4.27
Vardas2097          Pavarde2097         4.67
Vardas2099          Pavarde2099         3.93
Vardas2100          Pavarde2100         2.92
Vardas2102          Pavarde2102         2.41
Vardas2103          Pavarde2103         3.81
Vardas2106          Pavarde2106         3.16
Vardas2107          Pavarde2107         4.16
Vardas2108          Pavarde2108         3.96
Vardas2114          Pavarde2114         3.17
Vardas2116          Pavarde2116         3.52
Vardas2119          Pavarde2119         4.51
Vardas2124          Pavarde2124         3.01
Vardas2125          Pavarde2125         3.85
Vardas2131          Pavarde2131         2.84
Vardas2134          Pavarde2134         2.84
Vardas2136          Pavarde2136         3.55
Vardas2138          Pavarde2138         2.95
Vardas2139          Pavarde2139         3.23
Vardas2140          Pavarde2140         4.04
Vardas2141          Pavarde2141         3.16
Vardas2142          Pavarde2142         2.71
Vardas2144          Pavarde2144         4.61
Vardas2145          Pavarde2145         3.49
Vardas2149          Pavarde2149         3.19
Vardas2154          Pavarde2154         3.20
Vardas2155          Pavarde2155         2.68
Vardas2157          Pavarde2157         4.20
Vardas2158          Pavarde2158         3.85
Vardas2159          Pavarde2159         2.57
Vardas2167          Pavarde2167         4.15
Vardas2169          Pavarde2169         4.80
Vardas2171          Pavarde2171         3.39
Vardas2173          Pavarde2173         3.96
Vardas2174          Pavarde2174         3.28
Vardas2175          Pavarde2175         4.27
Vardas2176          Pavarde2176         4.83
Vardas2177          Pavarde2177         3.53
Vardas2183          Pavarde2183         3.63
Vardas2184          Pavarde2184         3.33
Vardas2185          Pavarde2185         4.85
Vardas2186          Pavarde2186         2.60
Vardas2187          Pavarde2187         3.83
Vardas2188          Pavarde2188         3.43
Vardas2190          Pavarde2190         3.44
Vardas2192          Pavarde2192         4.99
Vardas2195          Pavarde2195         2.44
Vardas2201          Pavarde2201         3.59
Vardas2208          Pavarde2208         4.59
Vardas2209          Pavarde2209         2.89
Vardas2215          Pavarde2215         4.83
Vardas2216          Pavarde2216         2.63
Vardas2217          Pavarde2217         2.60
Vardas2220          Pavarde2220         3.75
Vardas2221          Pavarde2221         3.44
Vardas2224          Pavarde2224         4.32
Vardas2225          Pavarde2225         3.75
Vardas2227          Pavarde2227         3.28
Vardas2230          Pavarde2230         4.49
Vardas2236          Pavarde2236         4.23
Vardas2237          Pavarde2237         3.11
Vardas2239          Pavarde2239         4.21
Vardas2241          Pavarde2241         4.72
Vardas2244          Pavarde2244         3.47
Vardas2249          Pavarde2249         4.61
Vardas2252          Pavarde2252         4.56
Vardas2254          Pavarde2254         4.83
Vardas2259          Pavarde2259         3.08
Vardas2260          Pavarde2260         3.09
Vardas2261          Pavarde2261         2.52
Vardas2262          Pavarde2262         3.25
Vardas2263          Pavarde2263         3.56
Vardas2265          Pavarde2265         3.96
Vardas2266          Pavarde2266         3.60
Vardas2267          Pavarde2267         2.81
Vardas2268          Pavarde2268         2.20
Vardas2275          Pavarde2275         2.60
Vardas2276          Pavarde2276         4.67
Vardas2278          Pavarde2278         3.15
Vardas2294          Pavarde2294         2.95
Vardas2295          Pavarde2295         3.09
Vardas2296          Pavarde2296         2.65
Vardas2299          Pavarde2299         2.44
Vardas2301          Pavarde2301         3.13
Vardas2302          Pavarde2302         3.25
Vardas2303          Pavarde2303         4.97
Vardas2305          Pavarde2305         3.49
Vardas2306          Pavarde2306         3.44
Vardas2309          Pavarde2309         3.91
Vardas2314          Pavarde2314         3.88
Vardas2318          Pavarde2318         4.64
Vardas2320          Pavarde2320         3.59
Vardas2321          Pavarde2321         3.67
Vardas2325          Pavarde2325         4.40
Vardas2331          Pavarde2331         4.07
Vardas2333          Pavarde2333         3.89
Vardas2335          Pavarde2335         3.81
Vardas2336          Pavarde2336         3.72
Vardas2337          Pavarde2337         4.75
Vardas2341          Pavarde2341         4.61
Vardas2342          Pavarde2342         2.91
Vardas2343          Pavarde2343         4.43
Vardas2346          Pavarde2346         3.83
Vardas2348          Pavarde2348         2.36
Vardas2350          Pavarde2350         4.56
Vardas2351          Pavarde2351         2.41
