Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas302           Pavarde302          10    4     6     9     5     5     6     10    5     1     3     8     7     5     8     4     
Vardas303           Pavarde303          4     4     6     3     10    10    4     10    9     1     5     7     6     4     7     3     
Vardas304           Pavarde304          8     2     1     1     5     2     10    10    10    3     4     5     10    6     1     1     
Vardas305           Pavarde305          5     5     3     5     3     5     9     9     2     8     6     10    7     7     6     1     
Vardas306           Pavarde306          9     7     2     9     2     6     2     8     4     8     1     6     10    7     5     9     
Vardas307           Pavarde307          10    7     7     8     1     3     9     5     4     4     7     10    2     8     5     2     
Vardas308           Pavarde308          7     9     8     1     2     10    5     9     6     9     10    5     7     8     2     8     
Vardas309           Pavarde309          2     8     7     9     3     2     2     7     8     1     5     4     2     8     7     4     
Vardas310           Pavarde310          7     2     2     7     8     6     4     9     5     7     4     3     1     6     4     5     
Vardas311           Pavarde311          4     10    8     3     9     10    9     3     10    5     8     3     7     9     4     1     
Vardas312           Pavarde312          3     5     4     2     8     2     3     6     1     3     10    5     2     2     9     8     
Vardas313           Pavarde313          10    8     1     9     2     7     10    6     1     1     9     1     5     4     8     1     
Vardas314           Pavarde314          9     2     1     4     4     2     4     1     3     9     3     1     2     8     1     7     
Vardas315           Pavarde315          7     5     3     4     7     9     2     9     10    6     8     2     9     3     2     3     
Vardas316           Pavarde316          1     7     1     6     10    5     3     1     3     7     6     1     10    9     5     5     
Vardas317           Pavarde317          6     2     6     10    8     2     6     5     2     7     9     4     3     10    3     4     
Vardas318           Pavarde318          1     2     7     8     2     9     5     4     4     9     4     4     2     9     9     4     
Vardas319           Pavarde319          4     3     4     4     7     7     6     3     10    5     10    4     4     9     7     8     
Vardas320           Pavarde320          4     9     6     2     8     1     1     7     6     6     9     6     1     4     8     1     
Vardas321           Pavarde321          5     4     7     2     7     2     1     2     6     9     3     6     4     2     5     8     
Vardas322           Pavarde322          6     7     5     10    4     2     2     6     2     2     6     4     4     6     5     4     
Vardas323           Pavarde323          3     2     9     1     7     5     5     10    6     4     7     6     2     3     1     6     
Vardas324           Pavarde324          4     6     3     10    7     1     6     2     8     3     10    10    7     9     4     2     
Vardas325           Pavarde325          7     2     2     8     3     9     10    8     4     9     9     3     3     3     5     1     
Vardas326           Pavarde326          6     2     7     10    10    2     5     6     4     4     4     1     9     5     2     3     
Vardas327           Pavarde327          6     6     3     2     1     5     1     7     9     9     5     3     7     5     7     8     
Vardas328           Pavarde328          3     2     6     7     6     7     4     9     7     7     10    6     9     4     1     6     
