Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas302           Pavarde302          8     4     9     3     9     9     7     10    4     10    9     8     1     9     8     8     
Vardas303           Pavarde303          10    5     5     8     9     4     2     10    4     5     4     10    5     3     9     1     
Vardas304           Pavarde304          2     9     8     8     5     10    4     3     10    10    8     7     1     6     3     8     
Vardas305           Pavarde305          4     10    7     6     5     4     2     10    8     6     5     6     8     2     2     7     
Vardas306           Pavarde306          8     8     1     2     8     3     6     3     2     7     7     6     3     7     1     5     
Vardas307           Pavarde307          3     7     4     7     9     4     7     7     7     8     2     8     10    10    4     5     
Vardas308           Pavarde308          10    10    3     3     2     4     2     1     3     8     1     9     2     7     1     9     
Vardas309           Pavarde309          3     9     10    6     3     9     7     8     1     4     9     5     10    6     10    3     
Vardas310           Pavarde310          9     6     5     6     4     9     4     9     4     3     7     1     5     1     1     10    
Vardas311           Pavarde311          7     1     6     4     9     9     3     2     3     10    4     5     1     5     1     4     
Vardas312           Pavarde312          10    4     5     1     6     9     1     1     7     4     7     3     3     9     5     3     
Vardas313           Pavarde313          9     1     5     4     8     2     8     7     4     2     5     3     3     10    9     7     
Vardas314           Pavarde314          8     5     5     4     8     7     4     3     6     6     4     10    2     9     5     1     
Vardas315           Pavarde315          5     5     5     1     1     8     9     6     5     5     6     1     2     6     9     2     
Vardas316           Pavarde316          2     1     5     2     4     8     1     3     8     2     5     2     3     10    9     7     
Vardas317           Pavarde317          4     4     8     2     3     3     3     4     3     5     2     3     7     7     2     8     
Vardas318           Pavarde318          10    4     10    7     8     6     5     6     3     5     10    3     9     7     4     3     
Vardas319           Pavarde319          6     7     5     2     6     6     3     8     8     1     9     3     7     9     10    2     
Vardas320           Pavarde320          4     1     7     9     1     10    8     4     8     1     7     7     5     5     5     4     
Vardas321           Pavarde321          10    6     7     6     5     4     7     4     9     5     9     9     9     7     3     7     
Vardas322           Pavarde322          9     10    1     3     10    2     10    10    10    4     3     3     6     5     3     1     
Vardas323           Pavarde323          7     9     8     7     3     5     3     5     4     10    9     8     6     7     1     2     
Vardas324           Pavarde324          9     5     7     5     10    7     1     3     3     7     5     9     2     8     2     3     
Vardas325           Pavarde325          10    1     9     8     5     5     8     9     7     2     6     8     9     4     10    4     
Vardas326           Pavarde326          9     1     1     4     2     4     4     3     9     1     7     2     4     1     2     8     
Vardas327           Pavarde327          6     7     7     6     1     1     2     6     8     7     3     9     10    5     8     1     
Vardas328           Pavarde328          1     8     2     4     8     4     7     2     10    6     6     8     4     2     6     8     
