Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas302           Pavarde302          7     10    10    8     8     9     7     8     2     6     2     9     10    10    8     2     
Vardas303           Pavarde303          6     10    7     6     1     6     2     5     5     2     6     10    4     6     9     3     
Vardas304           Pavarde304          2     5     5     7     4     9     5     2     7     10    4     2     1     7     6     4     
Vardas305           Pavarde305          8     10    4     2     4     7     10    10    5     4     8     7     8     7     8     6     
Vardas306           Pavarde306          10    6     6     2     1     2     2     10    4     6     9     3     2     8     5     9     
Vardas307           Pavarde307          9     7     2     4     8     3     4     2     1     2     6     3     3     7     4     8     
Vardas308           Pavarde308          9     9     1     5     10    1     2     7     7     8     7     2     8     1     7     9     
Vardas309           Pavarde309          5     1     4     2     8     5     10    4     1     7     4     5     9     10    8     7     
Vardas310           Pavarde310          10    8     8     4     2     4     2     2     5     2     8     9     6     6     1     8     
Vardas311           Pavarde311          9     5     1     6     6     2     7     5     7     4     10    6     8     8     6     6     
Vardas312           Pavarde312          3     1     1     5     3     4     3     10    10    1     5     9     1     2     1     10    
Vardas313           Pavarde313          7     4     4     3     1     7     2     5     8     5     5     5     10    3     10    5     
Vardas314           Pavarde314          1     9     5     10    5     1     4     1     7     10    2     1     6     7     4     2     
Vardas315           Pavarde315          4     3     8     8     10    4     4     9     2     7     9     6     1     2     1     2     
Vardas316           Pavarde316          10    4     5     3     8     8     10    3     7     3     2     3     8     9     8     2     
Vardas317           Pavarde317          1     10    1     2     5     9     10    5     3     10    7     2     7     3     9     7     
Vardas318           Pavarde318          5     6     5     2     4     4     10    9     7     1     7     10    1     8     4     5     
Vardas319           Pavarde319          3     6     10    10    7     5     4     8     6     10    4     4     8     8     4     2     
Vardas320           Pavarde320          7     3     6     5     4     2     9     9     9     4     8     6     4     3     7     2     
Vardas321           Pavarde321          4     6     1     8     7     6     3     9     2     1     1     9     1     8     7     5     
Vardas322           Pavarde322          4     10    6     1     1     9     9     5     10    8     4     4     3     4     7     6     
Vardas323           Pavarde323          2     9     2     4     7     3     4     5     5     4     1     7     5     3     9     10    
Vardas324           Pavarde324          3     2     3     4     4     4     3     9     8     8     1     9     7     6     3     2     
Vardas325           Pavarde325          1     5     2     5     5     7     6     9     7     9     9     10    8     8     4     7     
Vardas326           Pavarde326          4     2     9     10    6     8     3     2     2     10    3     5     4     1     4     2     
Vardas327           Pavarde327          7     9     10    4     1     7     9     2     2     4     3     1     10    5     9     3     
Vardas328           Pavarde328          10    3     8     8     3     5     7     8     3     5     9     5     5     9     4     2     
